National v State,State,Year,Personal Federal Taxes,Personal Current Taxes,Disposable Personal Income,Disposable Personal Income (Per Capita),Personal Income (Per Capita),Personal income (thousands of dollars),Population,  Subsidies (millions of dollars),Taxes on Production and Imports (M),Chain-type Quantity Indexes for Real GDP,Compensation (M),Current-dollar GDP (M),Gross Operating Surplus (M),Real GDP (M chained 2012 dollars),Taxes on Production and Imports less Subsides (M),Winner_Candidate,Winner_Party,dem_candidate,dem_votes,other_candidate,other_votes,rep_candidate,rep_votes,state_po,totalvotes
State,California,2000,150584470.0,195449676.0,938515774.0,27613.0,33364.0,1133965450.0,33987977.0,-4857.8,83626.1,79.73,768198.7,1366166.5,519199.5,1709490.6,78768.3,Al Gore,Democrat,Al Gore,5861203.0,Other,537190.0,George W. Bush,4567429.0,CA,10965822.0
State,California,2001,134395875.0,180594287.0,993174494.0,28805.0,34043.0,1173768781.0,34479458.0,-12733.3,86843.0,79.617,786778.9,1387551.8,526663.3,1707064.7,74109.7,Al Gore,Democrat,Al Gore,5861203.0,Other,537190.0,George W. Bush,4567429.0,CA,10965822.0
State,California,2002,110765651.0,146586548.0,1046531495.0,30011.0,34214.0,1193118043.0,34871843.0,-5826.5,92974.7,81.48899999999999,793668.6,1439341.7,558524.9,1747199.5,87148.2,Al Gore,Democrat,Al Gore,5861203.0,Other,537190.0,George W. Bush,4567429.0,CA,10965822.0
State,California,2003,105435356.0,142540527.0,1105965957.0,31372.0,35415.0,1248506484.0,35253159.0,-6123.3,94886.3,85.318,826979.8,1530559.8,614817.0,1829296.5,88763.0,Al Gore,Democrat,Al Gore,5861203.0,Other,537190.0,George W. Bush,4567429.0,CA,10965822.0
State,California,2004,110625264.0,150757530.0,1178646472.0,33132.0,37369.0,1329404002.0,35574576.0,-6410.8,102504.7,88.735,881668.6,1632428.7,654666.3,1902550.4,96093.9,John Kerry,Democrat,John Kerry,6745485.0,Other,166042.0,George W. Bush,5509826.0,CA,12421353.0
State,California,2005,129879489.0,177908178.0,1229377291.0,34313.0,39279.0,1407285469.0,35827943.0,-7495.9,108430.2,92.75399999999999,926929.0,1752648.9,724785.7,1988736.5,100934.2,John Kerry,Democrat,John Kerry,6745485.0,Other,166042.0,George W. Bush,5509826.0,CA,12421353.0
State,California,2006,142971306.0,197670087.0,1318387430.0,36600.0,42088.0,1516057517.0,36021202.0,-7164.4,119308.8,96.65100000000001,980936.4,1874851.3,781770.5,2072274.1,112144.4,John Kerry,Democrat,John Kerry,6745485.0,Other,166042.0,George W. Bush,5509826.0,CA,12421353.0
State,California,2007,157526209.0,215300052.0,1366273242.0,37690.0,43629.0,1581573294.0,36250311.0,-7742.9,124447.9,98.084,1029657.7,1955320.9,808958.3,2103014.8,116705.0,John Kerry,Democrat,John Kerry,6745485.0,Other,166042.0,George W. Bush,5509826.0,CA,12421353.0
State,California,2008,153247779.0,211951792.0,1394628101.0,38100.0,43890.0,1606579893.0,36604337.0,-7061.9,132411.1,98.43799999999999,1042144.9,1990187.9,822693.8,2110596.1,125349.2,Barack H. Obama,Democrat,Barack H. Obama,8274473.0,Other,275646.0,John McCain,5011781.0,CA,13561900.0
State,California,2009,114361835.0,161529972.0,1392483371.0,37674.0,42044.0,1554013343.0,36961229.0,-7958.6,129038.9,94.475,990073.0,1919271.1,808117.8,2025633.2,121080.2,Barack H. Obama,Democrat,Barack H. Obama,8274473.0,Other,275646.0,John McCain,5011781.0,CA,13561900.0
State,California,2010,126317937.0,178171842.0,1450285795.0,38861.0,43636.0,1628457637.0,37319502.0,-7643.2,132281.9,95.93799999999999,1010508.8,1973511.9,838364.4,2056990.4,124638.7,Barack H. Obama,Democrat,Barack H. Obama,8274473.0,Other,275646.0,John McCain,5011781.0,CA,13561900.0
State,California,2011,151541589.0,208782564.0,1529157440.0,40628.0,46175.0,1737940004.0,37638369.0,-7831.4,140237.6,97.516,1059293.4,2049336.8,857637.2,2090836.8,132406.2,Barack H. Obama,Democrat,Barack H. Obama,8274473.0,Other,275646.0,John McCain,5011781.0,CA,13561900.0
State,California,2012,160327773.0,224253366.0,1628144124.0,42904.0,48813.0,1852397490.0,37948800.0,-7324.4,137409.6,100.0,1113412.4,2144089.6,900592.0,2144089.6,130085.2,Barack H. Obama,Democrat,Barack H. Obama,7854285.0,Other,344304.0,Mitt Romney,4839958.0,CA,13038547.0
State,California,2013,180469135.0,253648412.0,1632728187.0,42674.0,49303.0,1886376599.0,38260787.0,-7445.7,147771.3,103.522,1157678.9,2261510.6,963506.2,2219610.5,140325.6,Barack H. Obama,Democrat,Barack H. Obama,7854285.0,Other,344304.0,Mitt Romney,4839958.0,CA,13038547.0
State,California,2014,198878911.0,276290403.0,1744745187.0,45204.0,52363.0,2021035590.0,38596972.0,-7689.8,156999.6,108.03299999999999,1225532.5,2399077.7,1024235.3,2316331.2,149309.9,Barack H. Obama,Democrat,Barack H. Obama,7854285.0,Other,344304.0,Mitt Romney,4839958.0,CA,13038547.0
State,California,2015,224566325.0,310207625.0,1862722613.0,47863.0,55833.0,2172930238.0,38918045.0,-7615.5,166504.1,113.678,1313766.3,2559643.2,1086988.3,2437366.9,158888.6,Barack H. Obama,Democrat,Barack H. Obama,7854285.0,Other,344304.0,Mitt Romney,4839958.0,CA,13038547.0
State,California,2016,231540055.0,319300822.0,1954256646.0,49895.0,58048.0,2273557468.0,39167117.0,-8336.9,167126.0,117.492,1371619.3,2671100.5,1140692.1,2519133.6,158789.1,Hillary Clinton,Democrat,Hillary Clinton,8753788.0,Other,943997.0,Donald J. Trump,4483810.0,CA,14181595.0
State,California,2017,239365021.0,332872566.0,2050257947.0,52092.0,60549.0,2383130513.0,39358497.0,-8428.0,172391.5,122.584,1453075.0,2831038.4,1213999.9,2628314.6,163963.6,Hillary Clinton,Democrat,Hillary Clinton,8753788.0,Other,943997.0,Donald J. Trump,4483810.0,CA,14181595.0
State,California,2018,239519150.0,342344065.0,2172159307.0,55045.0,63720.0,2514503372.0,39461588.0,-8829.4,182382.5,126.346,1531838.7,2975083.0,1269691.2,2708966.9,173553.2,Hillary Clinton,Democrat,Hillary Clinton,8753788.0,Other,943997.0,Donald J. Trump,4483810.0,CA,14181595.0
State,California,2019,256608572.0,364715849.0,2267563926.0,57389.0,66619.0,2632279775.0,39512223.0,-9110.5,198836.6,130.615,1616261.1,3132800.6,1326813.4,2800505.4,189726.1,Hillary Clinton,Democrat,Hillary Clinton,8753788.0,Other,943997.0,Donald J. Trump,4483810.0,CA,14181595.0
State,Colorado,1997,12218700.0,15248012.0,95959808.0,23881.0,27675.0,111207820.0,4018293.0,-542.0,8627.5,67.433,75823.9,136916.6,53007.3,184492.1,8085.5,Robert Dole,Republican,Bill Clinton,671152.0,Other,147702.0,Robert Dole,691848.0,CO,1510702.0
State,Colorado,1998,14082708.0,17439789.0,105661398.0,25667.0,29903.0,123101187.0,4116639.0,-618.3,9300.6,73.479,83882.3,150364.4,57799.8,201034.9,8682.3,Robert Dole,Republican,Bill Clinton,671152.0,Other,147702.0,Robert Dole,691848.0,CO,1510702.0
State,Colorado,1999,16006327.0,19259985.0,113760532.0,26919.0,31477.0,133020517.0,4226018.0,-747.9,10086.0,79.0,91784.8,164132.0,63009.1,216139.3,9338.1,Robert Dole,Republican,Bill Clinton,671152.0,Other,147702.0,Robert Dole,691848.0,CO,1510702.0
State,Colorado,2000,18740032.0,22208423.0,125716481.0,29054.0,34187.0,147924904.0,4326921.0,-733.0,10888.8,85.101,103429.2,180693.3,67108.4,232832.1,10155.8,George W. Bush,Republican,Al Gore,738227.0,Other,119393.0,George W. Bush,883748.0,CO,1741368.0
State,Colorado,2001,18088315.0,21542964.0,133456865.0,30155.0,35023.0,154999829.0,4425687.0,-892.1,11258.9,86.37299999999999,107435.0,187546.2,69744.4,236310.6,10366.8,George W. Bush,Republican,Al Gore,738227.0,Other,119393.0,George W. Bush,883748.0,CO,1741368.0
State,Colorado,2002,14526954.0,18332071.0,137071987.0,30526.0,34608.0,155404058.0,4490406.0,-643.7,11775.2,86.57700000000001,106707.4,191062.2,73223.2,236869.2,11131.5,George W. Bush,Republican,Al Gore,738227.0,Other,119393.0,George W. Bush,883748.0,CO,1741368.0
State,Colorado,2003,13266984.0,16949164.0,141261776.0,31192.0,34935.0,158210940.0,4528732.0,-870.7,11907.9,87.29899999999999,108800.2,196768.6,76931.2,238843.8,11037.2,George W. Bush,Republican,Al Gore,738227.0,Other,119393.0,George W. Bush,883748.0,CO,1741368.0
State,Colorado,2004,13617733.0,17584625.0,146521401.0,32026.0,35870.0,164106026.0,4575013.0,-701.8,12777.1,88.169,114072.4,204374.6,78226.9,241224.7,12075.2,George W. Bush,Republican,John Kerry,1001732.0,Other,26643.0,George W. Bush,1101255.0,CO,2129630.0
State,Colorado,2005,16161069.0,20529940.0,154743062.0,33408.0,37841.0,175273002.0,4631888.0,-945.5,13869.8,91.839,120699.0,220307.4,86684.2,251266.6,12924.2,George W. Bush,Republican,John Kerry,1001732.0,Other,26643.0,George W. Bush,1101255.0,CO,2129630.0
State,Colorado,2006,18835796.0,23594546.0,165881096.0,35141.0,40140.0,189475642.0,4720423.0,-783.4,14551.8,93.625,128021.9,231256.3,89466.1,256152.2,13768.4,George W. Bush,Republican,John Kerry,1001732.0,Other,26643.0,George W. Bush,1101255.0,CO,2129630.0
State,Colorado,2007,20816922.0,26349627.0,175525845.0,36538.0,42024.0,201875472.0,4803868.0,-825.5,15388.3,96.736,135559.9,246151.0,96028.4,264664.5,14562.8,George W. Bush,Republican,John Kerry,1001732.0,Other,26643.0,George W. Bush,1101255.0,CO,2129630.0
State,Colorado,2008,20681382.0,26311056.0,182426963.0,37308.0,42689.0,208738019.0,4889730.0,-837.0,15520.1,97.943,140506.9,255830.2,100640.2,267964.9,14683.1,Barack H. Obama,Democrat,Barack H. Obama,1288576.0,Other,39196.0,John McCain,1073589.0,CO,2401361.0
State,Colorado,2009,15269022.0,19994330.0,178805835.0,35961.0,39982.0,198800165.0,4972195.0,-887.0,15201.5,95.932,136685.9,248669.1,97668.6,262463.3,14314.5,Barack H. Obama,Democrat,Barack H. Obama,1288576.0,Other,39196.0,John McCain,1073589.0,CO,2401361.0
State,Colorado,2010,16870369.0,21730194.0,183642159.0,36384.0,40689.0,205372353.0,5047349.0,-894.9,17616.8,96.976,138375.6,255660.7,100563.2,265319.3,16721.9,Barack H. Obama,Democrat,Barack H. Obama,1288576.0,Other,39196.0,John McCain,1073589.0,CO,2401361.0
State,Colorado,2011,20682453.0,26044981.0,197108216.0,38489.0,43575.0,223153197.0,5121108.0,-981.6,18293.1,98.15799999999999,143060.0,264310.2,103938.6,268553.4,17311.6,Barack H. Obama,Democrat,Barack H. Obama,1288576.0,Other,39196.0,John McCain,1073589.0,CO,2401361.0
State,Colorado,2012,21501099.0,27209476.0,209931975.0,40429.0,45669.0,237141451.0,5192647.0,-947.6,17249.7,100.0,150874.7,273593.9,106417.0,273593.9,16302.1,Barack H. Obama,Democrat,Barack H. Obama,1323101.0,Other,61172.0,Mitt Romney,1185243.0,CO,2569516.0
State,Colorado,2013,23786033.0,30144828.0,219136813.0,41590.0,47311.0,249281641.0,5269035.0,-1007.9,17918.6,103.294,157077.6,288383.5,114395.2,282605.5,16910.7,Barack H. Obama,Democrat,Barack H. Obama,1323101.0,Other,61172.0,Mitt Romney,1185243.0,CO,2569516.0
State,Colorado,2014,26490247.0,33215341.0,238092142.0,44502.0,50711.0,271307483.0,5350101.0,-1031.1,18858.9,107.755,168061.9,305690.9,119801.2,294812.0,17827.8,Barack H. Obama,Democrat,Barack H. Obama,1323101.0,Other,61172.0,Mitt Romney,1185243.0,CO,2569516.0
State,Colorado,2015,28781292.0,36067921.0,248751643.0,45637.0,52254.0,284819564.0,5450623.0,-969.6,19415.7,112.904,176758.6,317992.4,122787.7,308898.9,18446.1,Barack H. Obama,Democrat,Barack H. Obama,1323101.0,Other,61172.0,Mitt Romney,1185243.0,CO,2569516.0
State,Colorado,2016,30101568.0,37538987.0,253130568.0,45698.0,52475.0,290669555.0,5539215.0,-1069.3,20780.5,115.42399999999999,182171.9,327757.3,125874.2,315793.0,19711.2,Hillary Clinton,Democrat,Hillary Clinton,1338870.0,Other,238866.0,Donald J. Trump,1202484.0,CO,2780220.0
State,Colorado,2017,31220974.0,39062713.0,272982745.0,48644.0,55604.0,312045458.0,5611885.0,-1121.4,22557.0,120.072,193477.5,348175.5,133262.4,328510.2,21435.6,Hillary Clinton,Democrat,Hillary Clinton,1338870.0,Other,238866.0,Donald J. Trump,1202484.0,CO,2780220.0
State,Colorado,2018,31225140.0,39844215.0,295351608.0,51895.0,58896.0,335195823.0,5691287.0,-1122.8,23730.2,125.319,205431.3,372452.9,144414.2,342865.6,22607.4,Hillary Clinton,Democrat,Hillary Clinton,1338870.0,Other,238866.0,Donald J. Trump,1202484.0,CO,2780220.0
State,Colorado,2019,33790624.0,42929972.0,309254777.0,53702.0,61157.0,352184749.0,5758736.0,-1213.8,24528.5,130.222,218867.5,392986.0,150803.8,356280.2,23314.8,Hillary Clinton,Democrat,Hillary Clinton,1338870.0,Other,238866.0,Donald J. Trump,1202484.0,CO,2780220.0
State,Connecticut,1997,16917760.0,20216706.0,97775120.0,29192.0,35228.0,117991826.0,3349348.0,-408.8,10733.4,78.10600000000001,77438.9,138548.4,50784.9,190667.7,10324.6,Bill Clinton,Democrat,Bill Clinton,735740.0,Other,173765.0,Robert Dole,483109.0,CT,1392614.0
State,Connecticut,1998,18952118.0,22779604.0,104548122.0,31066.0,37835.0,127327726.0,3365352.0,-381.6,11317.4,80.362,82629.7,145432.7,51867.2,196175.1,10935.8,Bill Clinton,Democrat,Bill Clinton,735740.0,Other,173765.0,Robert Dole,483109.0,CT,1392614.0
State,Connecticut,1999,20468863.0,24361248.0,110054007.0,32499.0,39693.0,134415255.0,3386401.0,-394.6,11521.1,82.85600000000001,87404.9,152353.9,53822.5,202264.4,11126.5,Bill Clinton,Democrat,Bill Clinton,735740.0,Other,173765.0,Robert Dole,483109.0,CT,1392614.0
State,Connecticut,2000,23267888.0,27601833.0,119452951.0,35012.0,43102.0,147054784.0,3411777.0,-391.3,11810.1,88.603,94354.0,165822.4,60049.6,216293.1,11418.8,Al Gore,Democrat,Al Gore,816015.0,Other,82416.0,George W. Bush,561094.0,CT,1459525.0
State,Connecticut,2001,24033557.0,28739265.0,126503806.0,36851.0,45223.0,155243071.0,3432835.0,-407.3,11820.1,90.094,97529.5,172834.5,63892.3,219932.4,11412.7,Al Gore,Democrat,Al Gore,816015.0,Other,82416.0,George W. Bush,561094.0,CT,1459525.0
State,Connecticut,2002,19186593.0,23196759.0,132151165.0,38208.0,44914.0,155347924.0,3458749.0,-422.3,12135.5,90.104,96987.4,176191.6,67491.0,219956.8,11713.2,Al Gore,Democrat,Al Gore,816015.0,Other,82416.0,George W. Bush,561094.0,CT,1459525.0
State,Connecticut,2003,17860614.0,22056040.0,135623328.0,38924.0,45254.0,157679368.0,3484336.0,-475.2,13051.3,90.992,99734.0,181230.3,68920.3,222125.2,12576.0,Al Gore,Democrat,Al Gore,816015.0,Other,82416.0,George W. Bush,561094.0,CT,1459525.0
State,Connecticut,2004,18716961.0,23581504.0,142680503.0,40811.0,47557.0,166262007.0,3496094.0,-505.0,13485.1,96.962,106028.1,198282.4,79274.3,236698.6,12980.1,John Kerry,Democrat,John Kerry,857488.0,Other,27455.0,George W. Bush,693826.0,CT,1578769.0
State,Connecticut,2005,21614759.0,27314647.0,148155958.0,42246.0,50035.0,175470605.0,3506956.0,-566.2,14103.8,99.29,110615.3,208660.9,84508.0,242380.3,13537.6,John Kerry,Democrat,John Kerry,857488.0,Other,27455.0,George W. Bush,693826.0,CT,1578769.0
State,Connecticut,2006,24085497.0,30261182.0,159489216.0,45342.0,53945.0,189750398.0,3517460.0,-560.9,14130.2,103.079,115349.1,222914.3,93995.9,251629.6,13569.3,John Kerry,Democrat,John Kerry,857488.0,Other,27455.0,George W. Bush,693826.0,CT,1578769.0
State,Connecticut,2007,28228071.0,34587075.0,169503135.0,48055.0,57861.0,204090210.0,3527270.0,-623.1,14884.2,106.914,122630.9,237397.6,100505.7,260993.1,14261.1,John Kerry,Democrat,John Kerry,857488.0,Other,27455.0,George W. Bush,693826.0,CT,1578769.0
State,Connecticut,2008,26797059.0,34032380.0,182832946.0,51566.0,61165.0,216865326.0,3545579.0,-586.7,14848.5,106.256,124157.2,240576.2,102157.2,259385.0,14261.8,Barack H. Obama,Democrat,Barack H. Obama,997772.0,Other,19592.0,John McCain,629428.0,CT,1646792.0
State,Connecticut,2009,19387551.0,25817318.0,187794751.0,52725.0,59973.0,213612069.0,3561807.0,-688.5,15023.5,101.84200000000001,118313.2,236921.6,104273.4,248612.1,14335.0,Barack H. Obama,Democrat,Barack H. Obama,997772.0,Other,19592.0,John McCain,629428.0,CT,1646792.0
State,Connecticut,2010,21465297.0,27853056.0,194372931.0,54308.0,62090.0,222225987.0,3579114.0,-691.9,15117.1,101.541,120487.2,238051.6,103139.1,247876.8,14425.2,Barack H. Obama,Democrat,Barack H. Obama,997772.0,Other,19592.0,John McCain,629428.0,CT,1646792.0
State,Connecticut,2011,24572773.0,31916095.0,197013256.0,54905.0,63799.0,228929351.0,3588283.0,-754.3,15809.6,99.266,124608.4,236816.3,97152.7,242323.3,15055.3,Barack H. Obama,Democrat,Barack H. Obama,997772.0,Other,19592.0,John McCain,629428.0,CT,1646792.0
State,Connecticut,2012,24912718.0,32791066.0,200546755.0,55792.0,64914.0,233337821.0,3594547.0,-698.3,17575.3,100.0,127400.7,244114.4,99836.6,244114.4,16877.0,Barack H. Obama,Democrat,Barack H. Obama,905083.0,Other,18229.0,Mitt Romney,634892.0,CT,1558204.0
State,Connecticut,2013,28228929.0,36657105.0,191815091.0,53358.0,63556.0,228472196.0,3594841.0,-672.3,17895.5,97.75,129317.3,244127.5,97587.1,238621.4,17223.2,Barack H. Obama,Democrat,Barack H. Obama,905083.0,Other,18229.0,Mitt Romney,634892.0,CT,1558204.0
State,Connecticut,2014,29542064.0,38010267.0,200990792.0,55916.0,66490.0,239001059.0,3594524.0,-673.6,18630.3,97.37299999999999,133233.1,248778.9,97589.1,237700.4,17956.7,Barack H. Obama,Democrat,Barack H. Obama,905083.0,Other,18229.0,Mitt Romney,634892.0,CT,1558204.0
State,Connecticut,2015,30927106.0,39507112.0,205736937.0,57354.0,68368.0,245244049.0,3587122.0,-659.9,18478.6,100.488,137749.8,262372.7,106804.2,245304.5,17818.7,Barack H. Obama,Democrat,Barack H. Obama,905083.0,Other,18229.0,Mitt Romney,634892.0,CT,1558204.0
State,Connecticut,2016,29769545.0,38142636.0,212035950.0,59259.0,69919.0,250178586.0,3578141.0,-663.7,18539.5,100.759,138962.0,266747.3,109909.4,245966.1,17875.8,Hillary Clinton,Democrat,Hillary Clinton,897572.0,Other,74133.0,Donald J. Trump,673215.0,CT,1644920.0
State,Connecticut,2017,29972928.0,39281563.0,217067270.0,60747.0,71740.0,256348833.0,3573297.0,-593.0,18982.0,101.62299999999999,140634.0,272569.9,113546.9,248077.1,18389.0,Hillary Clinton,Democrat,Hillary Clinton,897572.0,Other,74133.0,Donald J. Trump,673215.0,CT,1644920.0
State,Connecticut,2018,30026899.0,39708854.0,227637305.0,63737.0,74855.0,267346159.0,3571520.0,-609.3,20411.6,102.01899999999999,143740.3,279782.3,116239.6,249043.3,19802.3,Hillary Clinton,Democrat,Hillary Clinton,897572.0,Other,74133.0,Donald J. Trump,673215.0,CT,1644920.0
State,Connecticut,2019,31241491.0,40534054.0,235022777.0,65920.0,77289.0,275556831.0,3565287.0,-623.0,21002.8,102.956,147217.1,287822.2,120225.3,251329.8,20379.8,Hillary Clinton,Democrat,Hillary Clinton,897572.0,Other,74133.0,Donald J. Trump,673215.0,CT,1644920.0
State,Delaware,1997,2284078.0,3054794.0,17287458.0,23004.0,27069.0,20342252.0,751487.0,-93.4,1578.3,74.035,15575.0,33400.0,16340.1,45802.8,1484.9,Bill Clinton,Democrat,Bill Clinton,140355.0,Other,31393.0,Robert Dole,99062.0,DE,270810.0
State,Delaware,1998,2458694.0,3309199.0,19193097.0,25144.0,29479.0,22502296.0,763335.0,-91.5,1693.7,81.005,16806.6,37065.1,18656.3,50115.1,1602.2,Bill Clinton,Democrat,Bill Clinton,140355.0,Other,31393.0,Robert Dole,99062.0,DE,270810.0
State,Delaware,1999,2608887.0,3447441.0,20722779.0,26739.0,31188.0,24170220.0,774990.0,-105.6,1800.5,87.191,17926.4,40427.3,20806.0,53942.2,1694.9,Bill Clinton,Democrat,Bill Clinton,140355.0,Other,31393.0,Robert Dole,99062.0,DE,270810.0
State,Delaware,2000,2862411.0,3611155.0,23052657.0,29315.0,33907.0,26663812.0,786373.0,-105.1,1985.7,90.946,19093.4,43515.9,22541.8,56265.5,1880.7,Al Gore,Democrat,Al Gore,180068.0,Other,10173.0,George W. Bush,137288.0,DE,327529.0
State,Delaware,2001,2956228.0,3823478.0,25578954.0,32147.0,36952.0,29402432.0,795699.0,-109.6,1741.1,95.38799999999999,20001.5,46555.9,24922.9,59013.7,1631.6,Al Gore,Democrat,Al Gore,180068.0,Other,10173.0,George W. Bush,137288.0,DE,327529.0
State,Delaware,2002,2557413.0,3343721.0,27043097.0,33545.0,37693.0,30386818.0,806169.0,-115.0,1858.5,91.96799999999999,20554.1,45828.2,23530.7,56897.3,1743.5,Al Gore,Democrat,Al Gore,180068.0,Other,10173.0,George W. Bush,137288.0,DE,327529.0
State,Delaware,2003,2407347.0,3210306.0,27884262.0,34088.0,38013.0,31094568.0,818003.0,-125.1,2015.5,93.615,21378.3,47731.3,24462.6,57916.4,1890.4,Al Gore,Democrat,Al Gore,180068.0,Other,10173.0,George W. Bush,137288.0,DE,327529.0
State,Delaware,2004,2531788.0,3434469.0,28942236.0,34836.0,38970.0,32376705.0,830803.0,-131.0,2616.9,97.865,22709.7,51337.7,26142.1,60545.8,2485.9,John Kerry,Democrat,John Kerry,200152.0,Other,3378.0,George W. Bush,171660.0,DE,375190.0
State,Delaware,2005,2977287.0,3995019.0,29308092.0,34678.0,39405.0,33303111.0,845150.0,-160.6,2730.8,96.695,24150.2,52028.2,25307.8,59821.9,2570.2,John Kerry,Democrat,John Kerry,200152.0,Other,3378.0,George W. Bush,171660.0,DE,375190.0
State,Delaware,2006,3125197.0,4246395.0,31019105.0,36099.0,41041.0,35265500.0,859268.0,-145.9,2820.8,99.19,25518.0,54956.7,26763.9,61365.4,2674.8,John Kerry,Democrat,John Kerry,200152.0,Other,3378.0,George W. Bush,171660.0,DE,375190.0
State,Delaware,2007,3294790.0,4433841.0,31906711.0,36601.0,41687.0,36340552.0,871749.0,-154.6,2855.1,98.97,26096.7,56281.3,27484.1,61229.4,2700.5,John Kerry,Democrat,John Kerry,200152.0,Other,3378.0,George W. Bush,171660.0,DE,375190.0
State,Delaware,2008,3257660.0,4397155.0,31596083.0,35747.0,40722.0,35993238.0,883874.0,-163.7,2716.0,94.781,26254.3,54777.6,25970.9,58637.7,2552.4,Barack H. Obama,Democrat,Barack H. Obama,255459.0,Other,4579.0,John McCain,152374.0,DE,412412.0
State,Delaware,2009,2441156.0,3447375.0,32836793.0,36824.0,40690.0,36284168.0,891730.0,-179.3,2744.4,98.352,25197.3,57267.3,29504.9,60847.4,2565.1,Barack H. Obama,Democrat,Barack H. Obama,255459.0,Other,4579.0,John McCain,152374.0,DE,412412.0
State,Delaware,2010,2546742.0,3558676.0,33166982.0,36869.0,40825.0,36725658.0,899593.0,-239.3,2951.6,97.915,25509.5,57986.7,29764.9,60577.0,2712.3,Barack H. Obama,Democrat,Barack H. Obama,255459.0,Other,4579.0,John McCain,152374.0,DE,412412.0
